video_id,total_time,detection_time,depth_time
video_0328,34.74552059173584,5.553772687911987,29.132668256759644
video_0329,96.13495802879333,15.198591470718384,80.43039107322693
video_0330,35.31897950172424,6.098299503326416,29.08887243270874
video_0331,90.78762650489807,15.150454759597778,73.95797753334045
video_0332,98.59576320648193,17.066126346588135,81.0675323009491
video_0333,62.23711085319519,9.900832653045654,52.18994212150574
video_0334,93.03202557563782,16.525933027267456,75.70796179771423
video_0335,63.239177227020264,10.061758995056152,52.90182065963745
video_0336,54.67140221595764,9.462655544281006,45.002100229263306
video_0337,36.394113540649414,7.0535712242126465,29.13711142539978
video_0338,65.08614253997803,13.135807752609253,51.34929585456848
video_0339,63.19612908363342,11.133144855499268,51.76108479499817
video_0340,45.50934886932373,7.239480972290039,37.95250725746155
video_0341,100.17927718162537,22.338438034057617,75.86306738853455
video_0342,45.966081857681274,8.763329029083252,36.9596893787384
video_0344,27.029393434524536,4.954899311065674,21.691887617111206
video_0345,43.72626733779907,7.08681583404541,36.352142333984375
video_0346,69.75667357444763,10.77889347076416,58.84357929229736
